age,workclass,final_weight,education,education_number,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salario
20,Private,196388,bachillerato,10,soltero,Machine-op-inspct,Own-child,White,Masculino,0,0,25,Norte America,<=50K
37,autonomo,138940,primaria,7,soltero,Farming-fishing,Own-child,White,Masculino,0,0,37,Norte America,<=50K
20,Private,34706,bachillerato,10,soltero,Exec-managerial,Not-in-family,Black,Masculino,0,0,47,Norte America,<=50K
55,Private,163083,master,14,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,>50K
35,Private,193094,secundaria,9,soltero,Craft-repair,Own-child,White,Femenino,0,0,48,Norte America,<=50K
51,funcionario,152810,bachillerato,11,casado,Tech-support,Husband,White,Masculino,0,0,40,Norte America,>50K
35,Private,337286,master,14,soltero,Exec-managerial,Not-in-family,Asian-Pac-Islander,Masculino,0,0,40,Norte America,<=50K
26,Private,117217,universidad,13,separado,Other-service,Not-in-family,White,Femenino,0,0,45,Norte America,<=50K
42,Private,336643,bachillerato,11,separado,Prof-specialty,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
56,funcionario,176538,bachillerato,12,soltero,Adm-clerical,Not-in-family,White,Femenino,0,0,45,Norte America,<=50K
48,Private,207982,bachillerato,10,soltero,Other-service,Unmarried,Black,Femenino,0,0,40,Norte America,<=50K
34,Private,198183,secundaria,9,soltero,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
52,autonomo,181855,master,15,casado,Prof-specialty,Husband,Other,Masculino,99999,0,65,Norte America,>50K
21,Private,572285,secundaria,9,soltero,Other-service,Other-relative,White,Femenino,0,0,20,Norte America,<=50K
53,Private,154785,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,50,Norte America,>50K
57,funcionario,44273,secundaria,9,separado,Transport-moving,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
34,Private,227282,bachillerato,10,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
25,Private,789600,secundaria,9,soltero,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
54,autonomo,146574,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
40,funcionario,50442,bachillerato,10,soltero,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Femenino,2977,0,35,Norte America,<=50K
40,Private,33895,secundaria,9,separado,Tech-support,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
19,Private,140985,bachillerato,10,soltero,Adm-clerical,Other-relative,White,Masculino,0,0,25,Norte America,<=50K
46,Private,175925,bachillerato,10,casado,Farming-fishing,Husband,White,Masculino,0,0,40,Norte America,<=50K
34,Private,306215,bachillerato,11,soltero,Handlers-cleaners,Not-in-family,Black,Masculino,0,0,40,Norte America,<=50K
32,Private,188048,universidad,13,soltero,Adm-clerical,Own-child,White,Femenino,0,0,40,Norte America,<=50K
50,Private,99307,secundaria,9,casado,Craft-repair,Husband,White,Masculino,5013,0,45,Norte America,<=50K
20,funcionario,87467,bachillerato,10,soltero,Prof-specialty,Own-child,White,Femenino,0,0,18,Norte America,<=50K
52,autonomo,237868,bachillerato,10,soltero,Adm-clerical,Unmarried,White,Masculino,0,0,5,Norte America,<=50K
38,funcionario,272944,secundaria,9,separado,Other-service,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
33,Private,118786,universidad,13,soltero,Sales,Not-in-family,White,Masculino,0,1590,40,Norte America,<=50K
28,Private,175710,universidad,13,casado,Exec-managerial,Wife,White,Femenino,0,0,40,Norte America,>50K
56,autonomo,184598,primaria,5,casado,Transport-moving,Husband,White,Masculino,0,0,99,Norte America,<=50K
27,Private,153475,universidad,13,soltero,Sales,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
31,Private,200117,secundaria,9,separado,Adm-clerical,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
30,Private,85374,bachillerato,10,soltero,Handlers-cleaners,Not-in-family,White,Masculino,0,0,45,Norte America,<=50K
33,Private,107248,bachillerato,11,soltero,Adm-clerical,Not-in-family,White,Masculino,0,0,45,Norte America,<=50K
46,Private,167515,bachillerato,10,casado,Prof-specialty,Husband,White,Masculino,0,1977,50,Norte America,>50K
23,Private,158940,bachillerato,10,casado,Handlers-cleaners,Husband,White,Masculino,0,0,55,Norte America,<=50K
20,Private,246250,bachillerato,10,soltero,Craft-repair,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
26,Private,248990,bachillerato,10,soltero,Craft-repair,Own-child,White,Masculino,0,0,40,Norte America,<=50K
49,Private,168211,secundaria,9,casado,Protective-serv,Husband,White,Masculino,0,0,40,Norte America,>50K
30,autonomo,189759,secundaria,9,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,45,Norte America,<=50K
48,Private,93476,secundaria,9,separado,Adm-clerical,Not-in-family,White,Femenino,0,2001,40,Norte America,<=50K
32,Private,231413,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,40,Norte America,>50K
25,Private,174592,secundaria,9,soltero,Other-service,Own-child,White,Femenino,0,0,25,Norte America,<=50K
23,Private,114939,bachillerato,10,soltero,Sales,Not-in-family,White,Femenino,0,0,38,Norte America,<=50K
48,Private,285335,primaria,7,casado,Exec-managerial,Husband,White,Masculino,0,0,50,Norte America,<=50K
39,autonomo,87076,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,0,0,45,Norte America,>50K
30,Private,374454,secundaria,9,separado,Transport-moving,Own-child,Black,Masculino,0,0,40,Norte America,<=50K
52,Private,216558,bachillerato,10,separado,Craft-repair,Other-relative,Asian-Pac-Islander,Masculino,0,0,40,Asia,<=50K
25,Private,220220,primaria,7,soltero,Handlers-cleaners,Own-child,White,Masculino,0,0,45,Norte America,<=50K
45,Private,103540,secundaria,9,casado,Prof-specialty,Husband,White,Masculino,3103,0,40,Norte America,>50K
48,Private,128796,bachillerato,12,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
51,Private,257126,primaria,6,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
58,Private,348430,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
29,Private,185647,bachillerato,10,soltero,Tech-support,Own-child,White,Masculino,0,0,60,Norte America,<=50K
58,funcionario,497253,universidad,13,casado,Exec-managerial,Husband,Black,Masculino,0,0,40,Norte America,>50K
45,Private,83993,bachillerato,12,separado,Exec-managerial,Unmarried,White,Femenino,0,0,56,Norte America,>50K
43,Private,484861,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,4064,0,38,Norte America,<=50K
19,Private,175507,secundaria,9,soltero,Other-service,Not-in-family,White,Femenino,0,0,30,Norte America,<=50K
73,autonomo,92886,primaria,6,separado,Sales,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
23,Private,346480,secundaria,9,soltero,Adm-clerical,Not-in-family,White,Femenino,0,0,50,Norte America,<=50K
51,funcionario,319054,secundaria,9,casado,Transport-moving,Husband,Black,Masculino,0,0,60,Norte America,<=50K
23,Private,359759,secundaria,9,soltero,Craft-repair,Own-child,Asian-Pac-Islander,Masculino,0,0,40,Asia,<=50K
54,funcionario,127455,bachillerato,10,casado,Protective-serv,Husband,White,Masculino,0,0,48,Norte America,>50K
34,funcionario,334422,bachillerato,10,separado,Protective-serv,Unmarried,Black,Masculino,0,0,47,Norte America,<=50K
51,Private,328947,bachillerato,10,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
47,Private,427055,bachillerato,10,casado,Adm-clerical,Husband,White,Masculino,0,0,45,Norte America,<=50K
45,autonomo,247053,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
29,Private,166320,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,50,Norte America,>50K
45,Private,102597,secundaria,9,separado,Adm-clerical,Unmarried,White,Femenino,0,0,35,Norte America,<=50K
32,Private,49398,universidad,13,separado,Prof-specialty,Not-in-family,White,Masculino,10520,0,40,Norte America,>50K
40,Private,174090,bachillerato,11,soltero,Sales,Unmarried,White,Femenino,4687,0,50,Norte America,>50K
34,funcionario,182926,secundaria,9,casado,Protective-serv,Husband,White,Masculino,0,0,40,Norte America,<=50K
27,Private,259840,universidad,13,casado,Adm-clerical,Husband,White,Masculino,0,0,45,Norte America,<=50K
35,Private,32528,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,45,Norte America,<=50K
57,funcionario,110417,secundaria,9,casado,Craft-repair,Husband,White,Masculino,99999,0,40,Norte America,>50K
50,funcionario,107079,secundaria,9,casado,Other-service,Husband,White,Masculino,0,0,40,Norte America,<=50K
46,Private,136162,bachillerato,11,separado,Sales,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
55,funcionario,277203,bachillerato,10,separado,Transport-moving,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
31,Private,440129,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
32,funcionario,228696,bachillerato,10,separado,Adm-clerical,Unmarried,White,Masculino,0,0,40,Norte America,<=50K
20,Private,30035,bachillerato,12,soltero,Sales,Own-child,White,Femenino,0,0,40,Norte America,<=50K
25,Private,133373,secundaria,9,separado,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
46,funcionario,14878,master,15,casado,Prof-specialty,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,>50K
45,autonomo,181307,master,15,casado,Prof-specialty,Husband,White,Masculino,15024,0,43,Norte America,>50K
52,Private,286342,secundaria,9,separado,Machine-op-inspct,Not-in-family,White,Femenino,0,0,38,Norte America,<=50K
62,funcionario,209433,secundaria,9,casado,Adm-clerical,Husband,Black,Masculino,0,0,40,Norte America,<=50K
31,Private,139822,secundaria,9,casado,Adm-clerical,Wife,White,Femenino,0,0,40,Norte America,>50K
39,Private,167728,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
26,Private,114483,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,40,Norte America,<=50K
22,funcionario,117789,bachillerato,10,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,20,Norte America,<=50K
39,Private,301614,secundaria,9,casado,Transport-moving,Husband,White,Masculino,0,0,40,Norte America,<=50K
44,Private,262684,secundaria,9,separado,Adm-clerical,Not-in-family,White,Femenino,0,1504,45,Norte America,<=50K
25,Private,190350,secundaria,9,soltero,Adm-clerical,Unmarried,Black,Femenino,0,0,40,Norte America,<=50K
42,Private,280167,master,14,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,>50K
23,Private,175266,bachillerato,10,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
59,autonomo,187502,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,50,Norte America,>50K
37,Private,190964,secundaria,9,separado,Exec-managerial,Own-child,White,Masculino,0,0,40,Norte America,<=50K
18,Private,311489,bachillerato,10,soltero,Adm-clerical,Own-child,White,Femenino,0,0,26,Norte America,<=50K
40,funcionario,321187,universidad,13,soltero,Prof-specialty,Unmarried,White,Femenino,0,0,45,Norte America,<=50K
43,Private,60001,bachillerato,10,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,>50K
35,Private,259846,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,55,Norte America,<=50K
32,Private,178691,universidad,13,soltero,Exec-managerial,Own-child,White,Femenino,0,0,45,Norte America,<=50K
51,Private,34361,bachillerato,10,casado,Exec-managerial,Wife,White,Femenino,0,0,20,Norte America,>50K
37,funcionario,160910,universidad,13,casado,Adm-clerical,Husband,White,Masculino,7298,0,40,Norte America,>50K
48,Private,329778,secundaria,9,separado,Other-service,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
26,Private,152452,universidad,13,casado,Tech-support,Husband,White,Masculino,0,0,50,Norte America,<=50K
31,funcionario,469263,secundaria,9,separado,Craft-repair,Unmarried,Black,Masculino,0,0,50,Norte America,<=50K
49,Private,65087,master,14,casado,Exec-managerial,Husband,White,Masculino,15024,0,50,Norte America,>50K
17,Private,172548,primaria,5,soltero,Sales,Own-child,White,Masculino,0,0,8,Norte America,<=50K
57,Private,191873,secundaria,9,casado,Tech-support,Husband,White,Masculino,0,0,40,Norte America,<=50K
45,funcionario,109598,secundaria,9,soltero,Other-service,Not-in-family,Black,Femenino,0,0,40,Norte America,<=50K
32,Private,170983,secundaria,9,soltero,Sales,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
30,Private,342709,secundaria,9,casado,Tech-support,Husband,White,Masculino,0,0,40,Norte America,<=50K
30,Private,326199,primaria,5,casado,Craft-repair,Husband,White,Masculino,2580,0,40,Norte America,<=50K
71,Private,55965,primaria,4,separado,Transport-moving,Not-in-family,White,Masculino,0,0,10,Norte America,<=50K
37,Private,176949,primaria,4,casado,Craft-repair,Husband,White,Masculino,0,0,50,Norte America,<=50K
28,Private,190367,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,45,Norte America,<=50K
52,funcionario,195635,secundaria,9,separado,Craft-repair,Own-child,White,Masculino,0,0,40,Norte America,<=50K
56,Private,159544,master,14,casado,Prof-specialty,Husband,White,Masculino,0,0,60,Norte America,<=50K
21,Private,137895,bachillerato,10,soltero,Handlers-cleaners,Own-child,White,Masculino,0,0,40,Norte America,<=50K
47,funcionario,336274,secundaria,9,separado,Other-service,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
20,Private,63633,bachillerato,10,soltero,Other-service,Unmarried,White,Femenino,0,0,25,Norte America,<=50K
19,Private,63434,primaria,8,soltero,Farming-fishing,Own-child,White,Femenino,0,0,30,Norte America,<=50K
56,funcionario,67662,master,14,separado,Prof-specialty,Not-in-family,White,Femenino,0,0,39,Norte America,<=50K
40,Private,68111,secundaria,9,separado,Craft-repair,Not-in-family,White,Masculino,0,0,45,Norte America,<=50K
59,autonomo,156797,secundaria,9,separado,Exec-managerial,Not-in-family,White,Femenino,13550,0,60,Norte America,>50K
17,Private,321880,primaria,6,soltero,Other-service,Own-child,Black,Masculino,0,0,15,Norte America,<=50K
52,funcionario,109600,master,14,casado,Exec-managerial,Unmarried,White,Femenino,4787,0,44,Norte America,>50K
32,Private,34437,secundaria,9,soltero,Transport-moving,Own-child,White,Masculino,0,0,40,Norte America,<=50K
30,autonomo,257295,bachillerato,10,soltero,Sales,Other-relative,Asian-Pac-Islander,Masculino,0,2258,40,Otros,<=50K
23,Private,133355,bachillerato,10,soltero,Adm-clerical,Own-child,White,Masculino,0,0,15,Norte America,<=50K
65,Private,154351,secundaria,9,soltero,Adm-clerical,Not-in-family,Black,Femenino,2993,0,40,Norte America,<=50K
19,Private,138760,secundaria,9,soltero,Machine-op-inspct,Own-child,White,Masculino,0,0,40,Norte America,<=50K
51,funcionario,335481,bachillerato,10,separado,Prof-specialty,Not-in-family,Black,Femenino,0,0,40,Norte America,>50K
20,Private,177896,secundaria,9,soltero,Handlers-cleaners,Other-relative,Black,Masculino,0,0,40,Norte America,<=50K
25,Private,336440,bachillerato,10,soltero,Other-service,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
61,funcionario,130466,secundaria,9,separado,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Femenino,0,0,40,Norte America,<=50K
39,funcionario,52401,master,14,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,50,Norte America,<=50K
32,funcionario,29235,bachillerato,10,casado,Protective-serv,Wife,White,Femenino,0,0,40,Europa,>50K
30,Private,203488,secundaria,9,soltero,Craft-repair,Own-child,White,Masculino,0,0,50,Norte America,<=50K
63,Private,145212,secundaria,9,separado,Exec-managerial,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
34,Private,535869,bachillerato,10,soltero,Other-service,Not-in-family,Black,Masculino,0,0,30,Norte America,<=50K
38,Private,368256,bachillerato,12,soltero,Sales,Not-in-family,White,Femenino,0,0,45,Norte America,<=50K
41,Private,120277,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,>50K
30,Private,172830,universidad,13,soltero,Adm-clerical,Not-in-family,White,Femenino,3325,0,40,Norte America,<=50K
53,autonomo,69372,doctorado,16,casado,Sales,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,>50K
30,Private,94413,bachillerato,10,separado,Transport-moving,Not-in-family,White,Masculino,0,0,30,Norte America,<=50K
31,Private,308812,master,14,separado,Exec-managerial,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
46,Private,269045,master,15,casado,Prof-specialty,Husband,Black,Masculino,0,0,40,Norte America,>50K
55,autonomo,161334,secundaria,9,separado,Other-service,Not-in-family,White,Femenino,0,0,25,Norte America,<=50K
45,Private,151817,master,14,separado,Tech-support,Unmarried,White,Femenino,0,0,36,Norte America,<=50K
44,Private,172032,bachillerato,11,casado,Adm-clerical,Husband,White,Masculino,7298,0,51,Norte America,>50K
36,autonomo,240191,secundaria,9,casado,Exec-managerial,Husband,Asian-Pac-Islander,Masculino,41310,0,90,Otros,<=50K
64,funcionario,353479,bachillerato,10,casado,Exec-managerial,Husband,Amer-Indian-Eskimo,Masculino,0,0,45,Norte America,>50K
20,Private,408988,bachillerato,10,soltero,Sales,Own-child,White,Femenino,594,0,24,Norte America,<=50K
28,Private,109165,secundaria,9,casado,Tech-support,Husband,White,Masculino,0,0,40,Norte America,<=50K
35,Private,81280,universidad,13,casado,Farming-fishing,Husband,White,Masculino,0,0,65,Europa,>50K
26,Private,181838,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,50,Norte America,<=50K
47,Private,103757,bachillerato,12,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
26,Private,159732,secundaria,9,soltero,Machine-op-inspct,Not-in-family,White,Masculino,0,0,52,Norte America,<=50K
21,Private,116489,bachillerato,10,soltero,Sales,Own-child,White,Femenino,0,0,60,Norte America,<=50K
